"ID";"UID DA TOMADA";"TIPO DE CARREGAMENTO";"ESTADO DO POSTO";"CIDADE";"MORADA";"LATITUDE";"LONGITUDE";"OPERADOR";"MOBICHARGER";"NÍVEL DE TENSÃO";"TIPO DE TOMADA";"FORMATO DA TOMADA";"POTÊNCIA DA TOMADA (kW)";"ESTADO DA TOMADA";"ÚLTIMA ATUALIZAÇÃO"
"TVR-00025";"TVR-00025-01";"Potência Normal Médio";"Offline";"Tavira";"Quinta Benamor 395";"37.15195";"-7.607824";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2026-01-27T08:35:02.295Z"
"TVR-00025";"TVR-00025-02";"Potência Normal Médio";"Offline";"Tavira";"Quinta Benamor 395";"37.15195";"-7.607824";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Fora de Serviço";"2026-01-27T08:35:02.295Z"
"TVR-00027";"TVR-00027-01";"Alta Potência Rápido";"Offline";"Tavira";"Largo de Santo Amaro Armazým Quimigal";"37.119326";"-7.6561402";"GLP - Galp";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Offline";"2026-01-26T15:21:43.507Z"
"TVR-00027";"TVR-00027-02";"Alta Potência Rápido";"Offline";"Tavira";"Largo de Santo Amaro Armazým Quimigal";"37.119326";"-7.6561402";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"50";"Offline";"2026-01-26T15:21:43.507Z"
"TVR-00027";"TVR-00027-03";"Alta Potência Rápido";"Offline";"Tavira";"Largo de Santo Amaro Armazým Quimigal";"37.119326";"-7.6561402";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"CABLE";"43";"Offline";"2026-01-26T15:21:43.507Z"
"TVR-00028";"PT-EDP-ETVR-00028-1";"Potência Normal Médio";"Disponível";"Tavira";"R. Brigadeiro António Pedro de Brito 1";"37.137521";"-7.62747";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T00:02:55.650Z"
"TVR-00028";"PT-EDP-ETVR-00028-2";"Potência Normal Médio";"Disponível";"Tavira";"R. Brigadeiro António Pedro de Brito 1";"37.137521";"-7.62747";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T00:02:55.650Z"
"TVR-00029";"PT-EDP-ETVR-00029-1";"Potência Normal Médio";"Disponível";"Tavira";"R. Brigadeiro António Pedro de Brito 2";"37.137521";"-7.62747";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:14:21.598Z"
"TVR-00029";"PT-EDP-ETVR-00029-2";"Potência Normal Médio";"Disponível";"Tavira";"R. Brigadeiro António Pedro de Brito 2";"37.137521";"-7.62747";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:14:21.598Z"
"TVR-00030";"PT-EDP-ETVR-00030-1";"Potência Normal Médio";"Offline";"Tavira";"Estrada das 4 Águas, 8801-901 Tavira 1";"37.121984";"-7.624313";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2025-10-15T10:38:00.000Z"
"TVR-00030";"PT-EDP-ETVR-00030-2";"Potência Normal Médio";"Offline";"Tavira";"Estrada das 4 Águas, 8801-901 Tavira 1";"37.121984";"-7.624313";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2025-10-15T10:38:00.000Z"
"TVR-00031";"TVR-00031-01";"Alta Potência Ultrarrápido";"Disponível";"Tavira";"R. Alm. Cândido dos Reis 247";"37.13085";"-7.63698";"ENB - Enable Mobility";"Não";"Média Tensão";"CCS";"CABLE";"150";"Em uso";"2026-01-31T15:40:16.215Z"
"TVR-00031";"TVR-00031-02";"Alta Potência Ultrarrápido";"Disponível";"Tavira";"R. Alm. Cândido dos Reis 247";"37.13085";"-7.63698";"ENB - Enable Mobility";"Não";"Média Tensão";"CCS";"CABLE";"150";"Disponível";"2026-01-31T15:40:16.215Z"
"TVR-00033";"PT-EDP-ETVR-00033-1";"Alta Potência Rápido";"Offline";"Tavira";"Rua de São Pedro 1";"37.119104";"-7.65976";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Offline";"2026-01-15T12:32:28.000Z"
"TVR-00033";"PT-EDP-ETVR-00033-2";"Alta Potência Rápido";"Offline";"Tavira";"Rua de São Pedro 1";"37.119104";"-7.65976";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Offline";"2026-01-15T12:32:28.000Z"
"TVR-00034";"PT-EDP-ETVR-00034-1";"Alta Potência Rápido";"Disponível";"Tavira";"Rua de São Pedro 2";"37.119105";"-7.65976";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"60";"Em uso";"2026-01-31T15:33:47.381Z"
"TVR-00034";"PT-EDP-ETVR-00034-2";"Alta Potência Rápido";"Disponível";"Tavira";"Rua de São Pedro 2";"37.119105";"-7.65976";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"60";"Disponível";"2026-01-31T15:33:47.381Z"
"TVR-00034";"PT-EDP-ETVR-00034-3";"Alta Potência Rápido";"Disponível";"Tavira";"Rua de São Pedro 2";"37.119105";"-7.65976";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:33:47.381Z"
"TVR-90005";"TVR-90005-01";"Potência Normal Médio";"Em uso";"Tavira";"Avenida Zeca Afonso";"37.131671";"-7.641721";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:39:18.768Z"
"TVR-90005";"TVR-90005-02";"Potência Normal Médio";"Em uso";"Tavira";"Avenida Zeca Afonso";"37.131671";"-7.641721";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:39:18.768Z"
"VBP-00004";"VBP-00004-1";"Potência Normal Médio";"Disponível";"Vila do Bispo";"Pousada Sagres";"37.006152";"-8.933475";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T15:39:45.519Z"
"VBP-00005";"VBP-00005-1";"Potência Normal Médio";"Disponível";"Vila do Bispo";"Pousada Sagres";"37.006152";"-8.933475";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T15:39:18.425Z"
"VBP-00008";"VBP-00008-01";"Potência Normal Médio";"Disponível";"Vila do Bispo";"Rua das Areias de Cima, 4";"37.086318";"-8.8300734";"KLS - KLC Serviços";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:31.139Z"
"VBP-00008";"VBP-00008-02";"Potência Normal Médio";"Disponível";"Vila do Bispo";"Rua das Areias de Cima, 4";"37.086318";"-8.8300734";"KLS - KLC Serviços";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:39:31.139Z"
"VBP-00009";"VBP-00009-01";"Potência Normal Médio";"Disponível";"Vila do Bispo";"R. da Escola das Cercas Velhas";"37.0149238";"-8.9412289";"HRZ - Powerdot";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:40:21.408Z"
"VBP-00010";"VBP-00010-01";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"R. da Escola das Cercas Velhas";"37.0149238";"-8.9412289";"HRZ - Powerdot";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"120";"Disponível";"2026-01-31T15:39:18.975Z"
"VBP-00010";"VBP-00010-02";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"R. da Escola das Cercas Velhas";"37.0149238";"-8.9412289";"HRZ - Powerdot";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:39:18.975Z"
"VBP-00013";"VBP-00013-01";"Potência Normal Médio";"Disponível";"Vila do Bispo";"R. da Lagoa";"37.021844";"-8.925181";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Fora de Serviço";"2026-01-30T22:20:43.020Z"
"VBP-00013";"VBP-00013-02";"Potência Normal Médio";"Disponível";"Vila do Bispo";"R. da Lagoa";"37.021844";"-8.925181";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T22:20:43.020Z"
"VBP-00014";"VBP-00014-01";"Potência Normal Médio";"Offline";"Vila do Bispo";"R. da Lagoa";"37.021844";"-8.925181";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T12:47:54.290Z"
"VBP-00014";"VBP-00014-02";"Potência Normal Médio";"Offline";"Vila do Bispo";"R. da Lagoa";"37.021844";"-8.925181";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Offline";"2026-01-31T12:47:54.290Z"
"VBP-00015";"VBP-00015-01";"Potência Normal Médio";"Disponível";"Vila do Bispo";"R. da Lagoa";"37.021844";"-8.925181";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T10:54:20.329Z"
"VBP-00015";"VBP-00015-02";"Potência Normal Médio";"Disponível";"Vila do Bispo";"R. da Lagoa";"37.021844";"-8.925181";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T10:54:20.329Z"
"VBP-00016";"VBP-00016-01";"Potência Normal Médio";"Disponível";"Vila do Bispo";"R. da Lagoa";"37.021844";"-8.925181";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-30T18:34:33.693Z"
"VBP-00017";"VBP-00017-01";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"Rua do Mercado Municipal, EM 1265";"37.084056";"-8.912583";"EDP - EDP Comercial";"Não";"Média Tensão";"CHAdeMO";"CABLE";"60";"Disponível";"2026-01-31T15:40:17.802Z"
"VBP-00017";"VBP-00017-02";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"Rua do Mercado Municipal, EM 1265";"37.084056";"-8.912583";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"60";"Disponível";"2026-01-31T15:40:17.802Z"
"VBP-00017";"VBP-00017-03";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"Rua do Mercado Municipal, EM 1265";"37.084056";"-8.912583";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Disponível";"2026-01-31T15:40:17.802Z"
"VBP-00018";"VBP-00018-01";"Alta Potência Rápido";"Offline";"Vila do Bispo";"Em1265, Rua do Mercado Municipal";"37.083695";"-8.912558";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Offline";"2026-01-23T19:45:02.398Z"
"VBP-00018";"VBP-00018-02";"Alta Potência Rápido";"Offline";"Vila do Bispo";"Em1265, Rua do Mercado Municipal";"37.083695";"-8.912558";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"120";"Offline";"2026-01-23T19:45:02.398Z"
"VBP-00019";"VBP-00019-01";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"E.N. 268 - Senhora do Amparo";"37.080331";"-8.913081";"GLP - Galp";"Não";"Média Tensão";"Mennekes";"CABLE";"22";"Fora de Serviço";"2026-01-31T13:13:21.516Z"
"VBP-00019";"VBP-00019-02";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"E.N. 268 - Senhora do Amparo";"37.080331";"-8.913081";"GLP - Galp";"Não";"Média Tensão";"CCS";"CABLE";"50";"Disponível";"2026-01-31T13:13:21.516Z"
"VBP-00019";"VBP-00019-03";"Alta Potência Rápido";"Disponível";"Vila do Bispo";"E.N. 268 - Senhora do Amparo";"37.080331";"-8.913081";"GLP - Galp";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T13:13:21.516Z"
"VBP-90001";"VBP-90001-01";"Potência Normal Médio";"Disponível";"Vila do Bispo";"Rua Comandante Matoso";"37.007869";"-8.940235";"HRZ - Powerdot";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:48.348Z"
"VBP-90001";"VBP-90001-02";"Potência Normal Médio";"Disponível";"Vila do Bispo";"Rua Comandante Matoso";"37.007869";"-8.940235";"HRZ - Powerdot";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:48.348Z"
"VCD-00005";"VCD-00005-01";"Potência Normal Médio";"Disponível";"Vila do Conde";"Avenida General Humberto Delgado 550";"41.369647";"-8.74342";"HRZ - Powerdot";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:39:33.066Z"
"VCD-00005";"VCD-00005-02";"Potência Normal Médio";"Disponível";"Vila do Conde";"Avenida General Humberto Delgado 550";"41.369647";"-8.74342";"HRZ - Powerdot";"Não";"Baixa Tensão Especial";"Mennekes";"SOCKET";"11";"Disponível";"2026-01-31T15:39:33.066Z"
"VCD-00006";"VCD-00006-01";"Alta Potência Rápido";"Disponível";"Vila do Conde";"GAVETO RUA 5 OUT. C/ AV. SAÚL DIAS";"41.36001";"-8.74445";"GLG - Galp";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:40:11.891Z"
"VCD-00006";"VCD-00006-02";"Alta Potência Rápido";"Disponível";"Vila do Conde";"GAVETO RUA 5 OUT. C/ AV. SAÚL DIAS";"41.36001";"-8.74445";"GLG - Galp";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"50";"Disponível";"2026-01-31T15:40:11.891Z"
"VCD-00006";"VCD-00006-03";"Alta Potência Rápido";"Disponível";"Vila do Conde";"GAVETO RUA 5 OUT. C/ AV. SAÚL DIAS";"41.36001";"-8.74445";"GLG - Galp";"Não";"Baixa Tensão Especial";"Mennekes";"CABLE";"43";"Disponível";"2026-01-31T15:40:11.891Z"
"VCD-00008";"VCD-00008-01";"Potência Normal Médio";"Disponível";"Vila do Conde";"Rua Casal do Monte";"41.3682001";"-8.74284";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:23.678Z"
"VCD-00008";"VCD-00008-02";"Potência Normal Médio";"Disponível";"Vila do Conde";"Rua Casal do Monte";"41.3682001";"-8.74284";"IBD - Iberdrola";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:40:23.678Z"
"VCD-00009";"PT-EDP-EVCD-00009-1";"Alta Potência Rápido";"Disponível";"Vila do Conde";"EN 13 Lugar da Portas Fronhas 1";"41.367598";"-8.750084";"EDP - EDP Comercial";"Não";"Média Tensão";"CCS";"CABLE";"90";"Disponível";"2026-01-31T15:17:55.902Z"
"VCD-00009";"PT-EDP-EVCD-00009-2";"Alta Potência Rápido";"Disponível";"Vila do Conde";"EN 13 Lugar da Portas Fronhas 1";"41.367598";"-8.750084";"EDP - EDP Comercial";"Não";"Média Tensão";"CHAdeMO";"CABLE";"60";"Disponível";"2026-01-31T15:17:55.902Z"
"VCD-00009";"PT-EDP-EVCD-00009-3";"Alta Potência Rápido";"Disponível";"Vila do Conde";"EN 13 Lugar da Portas Fronhas 1";"41.367598";"-8.750084";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:17:55.902Z"
"VCD-00010";"VCD-00010-01";"Alta Potência Rápido";"Em uso";"Vila do Conde";"Burger King Vila do Conde - Rua 5 de Outubro";"41.3641352";"-8.7472838";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"CCS";"CABLE";"120";"Em uso";"2026-01-31T15:40:38.489Z"
"VCD-00010";"VCD-00010-02";"Alta Potência Rápido";"Em uso";"Vila do Conde";"Burger King Vila do Conde - Rua 5 de Outubro";"41.3641352";"-8.7472838";"EDP - EDP Comercial";"Não";"Baixa Tensão Especial";"CHAdeMO";"CABLE";"60";"Disponível";"2026-01-31T15:40:38.489Z"
"VCD-00012";"VCD-00012-01";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte Km 12";"41.28881";"-8.704776";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:41:28.181Z"
"VCD-00012";"VCD-00012-02";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte Km 12";"41.28881";"-8.704776";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:41:28.181Z"
"VCD-00013";"VCD-00013-01";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte Km 12";"41.28881";"-8.704776";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:36:40.772Z"
"VCD-00013";"VCD-00013-02";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte Km 12";"41.28881";"-8.704776";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T14:36:40.772Z"
"VCD-00014";"VCD-00014-01";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte A28 - Km 12";"41.288928";"-8.702743";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T15:39:32.550Z"
"VCD-00014";"VCD-00014-02";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte A28 - Km 12";"41.288928";"-8.702743";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T15:39:32.550Z"
"VCD-00015";"VCD-00015-01";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte A28 - Km 12";"41.288928";"-8.702743";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T12:56:38.468Z"
"VCD-00015";"VCD-00015-02";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Autoestrada do Litoral Norte A28 - Km 12";"41.288928";"-8.702743";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"120";"Disponível";"2026-01-31T12:56:38.468Z"
"VCD-00016";"VCD-00016-01";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Av. Primeiro de Maio 1665, 4485-629 Mindelo";"41.319659";"-8.712806";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"90";"Disponível";"2026-01-31T12:28:45.081Z"
"VCD-00016";"VCD-00016-02";"Alta Potência Rápido";"Disponível";"Vila do Conde";"Av. Primeiro de Maio 1665, 4485-629 Mindelo";"41.319659";"-8.712806";"GLG - Galp";"Não";"Média Tensão";"CCS";"CABLE";"90";"Disponível";"2026-01-31T12:28:45.081Z"
"VCD-00017";"PT-EDP-EVCD-00017-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"Rua do Cabreiro SN 1";"41.336363";"-8.735781";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T01:41:35.871Z"
"VCD-00017";"PT-EDP-EVCD-00017-2";"Potência Normal Médio";"Disponível";"Vila do Conde";"Rua do Cabreiro SN 1";"41.336363";"-8.735781";"EDP - EDP Comercial";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T01:41:35.871Z"
"VCD-00018";"VCD-00018-01";"Alta Potência Rápido";"Em uso";"Vila do Conde";"Rua 5 de Outubro, nº 1024";"41.361667";"-8.745";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"50";"Em uso";"2026-01-31T15:39:48.239Z"
"VCD-00018";"VCD-00018-02";"Alta Potência Rápido";"Em uso";"Vila do Conde";"Rua 5 de Outubro, nº 1024";"41.361667";"-8.745";"HLX - Helexia";"Não";"Média Tensão";"CHAdeMO";"CABLE";"50";"Disponível";"2026-01-31T15:39:48.239Z"
"VCD-00019";"VCD-00019-01";"Alta Potência Rápido";"Em uso";"Vila do Conde";"Rua 5 de Outubro, nº 1024";"41.361667";"-8.745";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"24";"Em uso";"2026-01-31T15:40:17.851Z"
"VCD-00020";"VCD-00020-01";"Alta Potência Rápido";"Em uso";"Vila do Conde";"Rua 5 de Outubro, nº 1024";"41.361667";"-8.745";"HLX - Helexia";"Não";"Média Tensão";"CCS";"CABLE";"24";"Em uso";"2026-01-31T15:40:25.726Z"
"VCD-00021";"VCD-00021-01";"Potência Normal Médio";"Em uso";"Vila do Conde";"Rua 5 de Outubro, nº 1024";"41.361667";"-8.745";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Em uso";"2026-01-31T15:40:50.249Z"
"VCD-00022";"VCD-00022-01";"Potência Normal Médio";"Em uso";"Vila do Conde";"Rua 5 de Outubro, nº 1024";"41.361667";"-8.745";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Em uso";"2026-01-31T15:40:50.182Z"
"VCD-00023";"VCD-00023-01";"Potência Normal Médio";"Disponível";"Vila do Conde";"Rua 5 de Outubro, nº 1024";"41.361667";"-8.745";"HLX - Helexia";"Não";"Média Tensão";"Mennekes";"SOCKET";"7,4";"Disponível";"2026-01-31T15:40:30.861Z"
"VCD-00024";"PT-EDP-EVCD-00024-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"AVENIDA COMANDANTE COUTINHO LANHOSO S/N 1";"41.358838";"-8.754521";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T15:14:45.515Z"
"VCD-00024";"PT-EDP-EVCD-00024-2";"Potência Normal Médio";"Disponível";"Vila do Conde";"AVENIDA COMANDANTE COUTINHO LANHOSO S/N 1";"41.358838";"-8.754521";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:14:45.515Z"
"VCD-00025";"PT-EDP-EVCD-00025-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"AVENIDA CIDADE DE GUIMARAES S/N 1";"41.364791";"-8.756234";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:34:18.206Z"
"VCD-00025";"PT-EDP-EVCD-00025-2";"Potência Normal Médio";"Disponível";"Vila do Conde";"AVENIDA CIDADE DE GUIMARAES S/N 1";"41.364791";"-8.756234";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T14:34:18.206Z"
"VCD-00026";"PT-EDP-EVCD-00026-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"AVENIDA BRASIL S/N 1";"41.349534";"-8.753271";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T12:41:57.282Z"
"VCD-00026";"PT-EDP-EVCD-00026-2";"Potência Normal Médio";"Disponível";"Vila do Conde";"AVENIDA BRASIL S/N 1";"41.349534";"-8.753271";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T12:41:57.282Z"
"VCD-00027";"PT-EDP-EVCD-00027-1";"Potência Normal Médio";"Em uso";"Vila do Conde";"PRACA LUIS DE CAMOES S/N 1";"41.352101";"-8.747311";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:28:33.002Z"
"VCD-00027";"PT-EDP-EVCD-00027-2";"Potência Normal Médio";"Em uso";"Vila do Conde";"PRACA LUIS DE CAMOES S/N 1";"41.352101";"-8.747311";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T15:28:33.002Z"
"VCD-00028";"PT-EDP-EVCD-00028-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"RUA DA RAINHA DONA LEONOR S/N 1";"41.358838";"-8.746102";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T14:13:47.853Z"
"VCD-00028";"PT-EDP-EVCD-00028-2";"Potência Normal Médio";"Disponível";"Vila do Conde";"RUA DA RAINHA DONA LEONOR S/N 1";"41.358838";"-8.746102";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:13:47.853Z"
"VCD-00029";"PT-EDP-EVCD-00029-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"RUA DA PRAIA S/N 1";"41.31287";"-8.721058";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:26:51.969Z"
"VCD-00029";"PT-EDP-EVCD-00029-2";"Potência Normal Médio";"Disponível";"Vila do Conde";"RUA DA PRAIA S/N 1";"41.31287";"-8.721058";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Em uso";"2026-01-31T14:26:51.969Z"
"VCD-00030";"PT-EDP-EVCD-00030-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"VIA CIRCULAR S/N 1";"41.309084";"-8.720658";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T11:36:07.540Z"
"VCD-00030";"PT-EDP-EVCD-00030-2";"Potência Normal Médio";"Disponível";"Vila do Conde";"VIA CIRCULAR S/N 1";"41.309084";"-8.720658";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T11:36:07.540Z"
"VCD-00031";"PT-EDP-EVCD-00031-1";"Potência Normal Médio";"Disponível";"Vila do Conde";"RUA DA ARROTEIA S/N 1";"41.295668";"-8.695337";"EDP - EDP Comercial";"Não";"Baixa Tensão Normal";"Mennekes";"SOCKET";"22";"Disponível";"2026-01-31T14:26:48.728Z"
